CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,DOMICILIO,MODALIDAD,ESCUELAS_TEC_ESC,ALUMNOS_TEC_ESC,TEC_HOM_ESC,TEC_MUJ_ESC,NI_TEC_TOTAL_ESC,NI_TEC_HOM_ESC,NI_TEC_MUJ_ESC,EGRE_TEC_TOTAL_ESC,EGRE_TEC_HOM_ESC,EGRE_TEC_MUJ_ESC,TITU_TEC_TOTAL_ESC,TITU_TEC_HOM_ESC,TITU_TEC_MUJ_ESC,DOC_TEC_TOTAL_ESC,DOC_TEC_HOMBRES_ESC,DOC_TEC_MUJERES_ESC,ESC_LIC_ESC,ALUMNOS_LIC_ESC,LIC_HOM_ESC,LIC_MUJ_ESC,NI_LIC_TOTAL_ESC,NI_LIC_HOM_ESC,NI_LIC_MUJ_ESC,EGRE_LIC_TOTAL_ESC,EGRE_LIC_HOM_ESC,EGRE_LIC_MUJ_ESC,TITU_LIC_TOTAL_ESC,TITU_LIC_HOM_ESC,TITU_LIC_MUJ_ESC,DOC_LIC_TOTAL_ESC,DOC_LIC_HOMBRES_ESC,DOC_LIC_MUJERES_ESC,ESC_NORMAL_ESC,ALUMNOS_LIC_ESC_NORMAL,NORMAL_HOM_ESC,NORMAL_MUJ_ESC,NI_NORMAL_TOTAL_ESC,NI_NORMAL_HOM_ESC,NI_NORMAL_MUJ_ESC,EGRE_NORMAL_TOTAL_ESC,EGRE_NORMAL_HOM_ESC,EGRE_NORMAL_MUJ_ESC,TITU_NORMAL_TOTAL_ESC,TITU_NORMAL_HOM_ESC,TITU_NORMAL_MUJ_ESC,DOC_NORMAL_TOTAL_ESC,DOC_NORMAL_HOMBRES_ESC,DOC_NORMAL_MUJERES_ESC,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC,DOC_POS_TOTAL_ESC,DOC_POS_HOMBRES_ESC,DOC_POS_MUJERES_ESC
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0009E,CENTRO DE ESTUDIOS SUPERIORES DEL NOROESTE,02PSU0078Y,CENTRO DE ESTUDIOS SUPERIORES DEL NOROESTE,2,PRIVADO,1,PRIVADO,AVENIDA CETYS UNIVERSIDAD 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,825,479,346,318,189,129,96,46,50,79,42,37,166,114,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,16,38,22,9,13,2,0,2,2,0,2,31,18,13
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0061A,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,02PSU0079X,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,2,PRIVADO,1,PRIVADO,BOULEVARD LAS DUNAS 115,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,39,58,34,11,23,66,18,48,40,9,31,52,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0067V,CENTRO DE ESTUDIOS SUPERIORES CECYT,02PSU0080M,CENTRO DE ESTUDIOS SUPERIORES CECYT,2,PRIVADO,1,PRIVADO,CALLE SACRAMENTO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,19,41,0,0,0,37,10,27,9,1,8,20,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0068U,INSTITUTO EDUCATIVO JOSE VASCONCELOS,02PSU0081L,INSTITUTO EDUCATIVO JOSE VASCONCELOS,2,PRIVADO,1,PRIVADO,BOULEVARD BERNARDO O HIGGIS 15296,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1293,526,767,567,246,321,145,56,89,0,0,0,87,49,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0070I,INSTITUTO INJUS B.C.,02PSU0082K,INSTITUTO INJUS B.C.,2,PRIVADO,1,PRIVADO,CALLE BRASILIA 12441,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0071H,CENTRO DE ESTUDIOS UNIVERSITARIOS 16 DE SEPTIEMBRE,02PSU0083J,CENTRO DE ESTUDIOS UNIVERSITARIOS 16 DE SEPTIEMBRE,2,PRIVADO,1,PRIVADO,AVENIDA MAGISTERIO 550,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1522,634,888,397,180,217,228,93,135,35,18,17,98,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0073F,CENTRO DE POSGRADO Y ESTUDIOS SOR JUANA,02PSU0087F,CENTRO DE POSGRADO Y ESTUDIOS SOR JUANA,2,PRIVADO,1,PRIVADO,AVENIDA LAS PALMAS 4394,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0074E,INSTITUTO MCLAREN DE PEDAGOGIA CRITICA S.C.,02PSU0088E,INSTITUTO MCLAREN DE PEDAGOGIA CRITICA S.C.,2,PRIVADO,1,PRIVADO,CALLE RÕO PLATA 850,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0075D,CENTRO UNIVERSITARIO DE BAJA CALIFORNIA,02PSU0089D,CENTRO UNIVERSITARIO DE BAJA CALIFORNIA,2,PRIVADO,1,PRIVADO,CALLEJ”N DE SERVICIO 14121,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0076C,"CENTRO DE ESTUDIOS SUPERIORES EN CIENCIAS PENALES, A.C.",02PSU0090T,"CENTRO DE ESTUDIOS SUPERIORES EN CIENCIAS PENALES, A.C.",2,PRIVADO,1,PRIVADO,AVENIDA DE LA REFORMA 1246,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,43,75,46,16,30,15,8,7,21,10,11,22,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,9,0,0,0,0,0,0,0,0,0,1,1,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0077B,INSTITUTO DE POSGRADO EN CIENCIAS PENALES Y POLITICA CRIMINAL DE B.C.,02PSU0091S,INSTITUTO DE POSGRADO EN CIENCIAS PENALES Y POLITICA CRIMINAL,2,PRIVADO,1,PRIVADO,CALLE MANUEL DOBLADO 3225,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0078A,CENTRO DE ESTUDIOS UNIVERSITARIOS VIZCAYA DE LAS AMERICAS,02PSU0092R,CENTRO DE ESTUDIOS UNIVERSITARIOS VIZCAYA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,BOULEVARD JUSTO SIERRA 165,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1154,450,704,523,218,305,248,81,167,54,17,37,136,58,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0079Z,CENTRO DE ESTUDIOS SUPERIORES EDUMAX,02PSU0093Q,CENTRO DE ESTUDIOS SUPERIORES EDUMAX,2,PRIVADO,1,PRIVADO,CALZADA MACRISTY DE HERMOSILLO 881,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,5,PLAYAS DE ROSARITO,1,PLAYAS DE ROSARITO,02MSU0080P,CENTRO DE ESTUDIOS UNIVERSITARIOS DE MEXICALI,02PSU0094P,UNIVERSIDAD DE MEXICALI,2,PRIVADO,1,PRIVADO,PROLONGACI”N 5 DE MAYO 100,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,696,256,440,318,126,192,171,57,114,88,33,55,32,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0082N,UNIVERSIDAD SAMANN DE JALISCO,02PSU0096N,UNIVERSIDAD SAMANN DE JALISCO,2,PRIVADO,1,PRIVADO,CALLE 9NA. GENERAL RAFAEL BUELNA  889,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,32,73,63,20,43,28,13,15,0,0,0,34,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0083M,CENTRO DE ESTUDIOS SUPERIORES METROPOLITANO DE AGUA CALIENTE,02PSU0097M,CENTRO DE ESTUDIOS SUPERIORES METROPOLITANO DE AGUA CALIENTE,2,PRIVADO,1,PRIVADO,PROLONGACI”N AVENIDA DE LA PAZ  16420,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,16,15,13,5,8,1,1,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0084L,INSTITUTO TIJUANA,02PSU0098L,INSTITUTO TIJUANA,2,PRIVADO,1,PRIVADO,CALLE KILIWAS 8901,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374,214,160,153,87,66,50,31,19,0,0,0,44,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0085K,UNIVERSIDAD AUTONOMA DE DURANGO,02PSU0099K,UNIVERSIDAD AUTONOMA DE DURANGO CAMPUS MEXICALI,2,PRIVADO,1,PRIVADO,BOULEVARD BENITO JU¡REZ 1798,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1471,508,963,725,245,480,88,26,62,3,1,2,299,170,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,25,24,24,9,15,34,13,21,0,0,0,10,6,4
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0085K,UNIVERSIDAD AUTONOMA DE DURANGO,02PSU0100J,UNIVERSIDAD AUTONOMA DE DURANGO CAMPUS TIJUANA,2,PRIVADO,1,PRIVADO,CALLE DOCTOR ATL 5,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,839,303,536,446,156,290,569,274,295,435,212,223,217,90,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,12,14,17,9,8,20,3,17,51,16,35,6,3,3
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0086J,CENTRO UNIVERSITARIO DEL PACIFICO,02PSU0101I,CENTRO UNIVERSITARIO DEL PACIFICO,2,PRIVADO,1,PRIVADO,CALLE GUADALUPE VICTORIA 9492,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0087I,"ESPACIO, CENTRO DE PSICOLOGIA Y SEXOLOGIA INTEGRATIVA",02PSU0102H,"ESPACIO, CENTRO DE PSICOLOGIA Y SEXOLOGIA INTEGRATIVA",2,PRIVADO,1,PRIVADO,AVENIDA SACRAMENTO 4191,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0088H,INSTITUTO UNIVERSITARIO DE ENSENADA,02PSU0103G,INSTITUTO UNIVERSITARIO DE ENSENADA,2,PRIVADO,1,PRIVADO,CALLE OCTAVA 1389,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,79,111,96,40,56,48,27,21,14,6,8,50,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,3,TECATE,1,TECATE,02MSU0080P,CENTRO DE ESTUDIOS UNIVERSITARIOS DE MEXICALI,02PSU0105E,UNIVERSIDAD DE MEXICALI,2,PRIVADO,1,PRIVADO,AVENIDA RÕO UNIVERSIDAD 200,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,688,245,443,321,121,200,138,48,90,74,18,56,37,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0047H,"ESCUELA NORMAL PARTICULAR COLEGIO ENSENADA, ENSENADA B.C.",02PSU0106D,COLEGIO ENSENADA,2,PRIVADO,1,PRIVADO,CALLE 18 700,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,19,191,112,5,107,27,6,21,11,2,9,46,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0090W,UNIVERSITAS INSTITUTO SUPERIOR,02PSU0107C,UNIVERSITAS INSTITUTO SUPERIOR,2,PRIVADO,1,PRIVADO,CALZADA INDEPENDENCIA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,1,ENSENADA,1,ENSENADA,02MSU0085K,UNIVERSIDAD AUTONOMA DE DURANGO,02PSU0108B,UNIVERSIDAD AUTONOMA DE DURANGO CAMPUS ENSENADA,2,PRIVADO,1,PRIVADO,AVENIDA LAGO VICTORIA  568,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,609,201,408,309,105,204,49,20,29,38,13,25,99,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,44,39,83,44,39,8,5,3,10,8,2,122,48,74
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0091V,CENTRO EDUCATIVO CALIFORNIA A.C.,02PSU0109A,CENTRO EDUCATIVO CALIFORNIA A.C.,2,PRIVADO,1,PRIVADO,BOULEVARD GUSTAVO DÕAZ ORDAZ 14802,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0092U,ESCUELA LIBRE DE DERECHO DE OCCIDENTE VILLAR BORJA,02PSU0110Q,ESCUELA LIBRE DE DERECHO DE OCCIDENTE VILLAR BORJA,2,PRIVADO,1,PRIVADO,CALLE DE LA PATRIA  998,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,38,56,21,12,9,19,7,12,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0093T,INSTITUTO SUPERIOR DE GASTRONOMIA Y NUTRICION,02PSU0111P,INSTITUTO SUPERIOR DE GASTRONOMIA Y NUTRICION,2,PRIVADO,1,PRIVADO,AVENIDA OCAMPO 2024,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,65,95,74,30,44,38,9,29,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0094S,CENTRO TECNOLOGICO SIGLO XXI FUNDADORES,02PSU0112O,CENTRO TECNOLOGICO SIGLO XXI FUNDADORES,2,PRIVADO,1,PRIVADO,BOULEVARD FUNDADORES 6429,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,35,58,36,13,23,43,16,27,0,0,0,18,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0095R,INSTITUTO TECNICO AMERICANO,02PSU0114M,INSTITUTO TECNICO AMERICANO,2,PRIVADO,1,PRIVADO,BOULEVARD GUSTAVO DÕAZ ORDAZ 1389,ESCOLARIZADA,1,159,63,96,68,22,46,50,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0096Q,INSTITUTO DE GASTRONOMIA DE BAJA CALIFORNIA,02PSU0115L,INSTITUTO DE GASTRONOMIA DE BAJA CALIFORNIA,2,PRIVADO,1,PRIVADO,AVENIDA FRESNILLO 9130,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,64,74,39,16,23,21,8,13,0,0,0,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0097P,ESCUELA DE DISE—O DE MODAS DE BAJA CALIFORNIA,02PSU0116K,ESCUELA DE DISE—O DE MODAS DE BAJA CALIFORNIA,2,PRIVADO,1,PRIVADO,AVENIDA CRISTOBAL COLON 1120,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,3,56,27,0,27,9,0,9,0,0,0,24,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0016O,"ESCUELA SUPERIOR DE COMERCIO EXTERIOR, A.C.",02PSU0117J,"ESCUELA SUPERIOR DE COMERCIO EXTERIOR, A.C.",2,PRIVADO,1,PRIVADO,CALLE INTERAMERICANA  1009,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,9,2,5,2,3
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0099N,ATENEO UNIVERSITARIO,02PSU0119H,ATENEO UNIVERSITARIO,2,PRIVADO,1,PRIVADO,CALLE NUEVE 8751,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0100M,"UNUS, CENTRO DE ESTUDIOS UNIVERSITARIOS",02PSU0120X,"UNUS, CENTRO DE ESTUDIOS UNIVERSITARIOS",2,PRIVADO,1,PRIVADO,AVENIDA OCAMPO 2024,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364,158,206,145,52,93,47,13,34,0,0,0,75,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0101L,ESCUELA LIBRE DE ARQUITECTURA,02PSU0121W,ESCUELA LIBRE DE ARQUITECTURA,2,PRIVADO,1,PRIVADO,AVENIDA COAHUILA  8206,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0102K,"INIDE, INSTITUTO INTERNACIONAL PARA EL DESARROLLO EMPRESARIAL",02PSU0122V,"INIDE, INSTITUTO INTERNACIONAL PARA EL DESARROLLO EMPRESARIAL",2,PRIVADO,1,PRIVADO,CALLE DURANGO 14075,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,19,12,14,7,7,0,0,0,0,0,0,8,7,1
2,BAJA CALIFORNIA,3,TECATE,89,PASO DEL ¡GUILA,02MSU0102K,"INIDE, INSTITUTO INTERNACIONAL PARA EL DESARROLLO EMPRESARIAL",02PSU0123U,"INIDE, INSTITUTO INTERNACIONAL PARA EL DESARROLLO EMPRESARIAL",2,PRIVADO,1,PRIVADO,NINGUNO NINGUNO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,3,0,0,0,0,0,0,0,0,0,3,1,2
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0102K,"INIDE, INSTITUTO INTERNACIONAL PARA EL DESARROLLO EMPRESARIAL",02PSU0124T,"INIDE, INSTITUTO INTERNACIONAL PARA EL DESARROLLO EMPRESARIAL",2,PRIVADO,1,PRIVADO,BOULEVARD JUSTO SIERRA 377,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0075D,CENTRO UNIVERSITARIO DE BAJA CALIFORNIA,02PSU0126R,CENTRO UNIVERSITARIO DE BAJA CALIFORNIA,2,PRIVADO,1,PRIVADO,CALLE CALAFIA 675,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0003K,CENTRO UNIVERSITARIO DE TIJUANA,02PSU0127Q,CENTRO UNIVERSITARIO DE TIJUANA,2,PRIVADO,1,PRIVADO,BOULEVARD BERNARDO O HIGGIS 5951,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885,350,535,371,150,221,26,7,19,1,0,1,117,72,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,7,29,12,1,11,9,1,8,0,0,0,6,4,2
2,BAJA CALIFORNIA,2,MEXICALI,1,MEXICALI,02MSU0103J,INSTITUTO INTERMERICANO DE ESTUDIOS SUPERIORES DE BAJA CALIFORNIA,02PSU0128P,INSTITUTO INTERAMERICANO DE ESTUDIOS SUPERIORES DE BAJA CALIFORNIA,2,PRIVADO,1,PRIVADO,CALLE RIO FUERTE  1692,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,4,4,0,6,3,3,4,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,14,3,11,14,3,11,9,6,3
2,BAJA CALIFORNIA,4,TIJUANA,1,TIJUANA,02MSU0104I,CENTRO DE ESTUDIOS FIBONACCI,02PSU0129O,CENTRO DE ESTUDIOS FIBONACCI,2,PRIVADO,1,PRIVADO,BOULEVARD CUCAPAH/GUAYCURA 22204,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,6,7,13,6,7,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
