CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,DOMICILIO,MODALIDAD,ESCUELAS_TEC_ESC,ALUMNOS_TEC_ESC,TEC_HOM_ESC,TEC_MUJ_ESC,NI_TEC_TOTAL_ESC,NI_TEC_HOM_ESC,NI_TEC_MUJ_ESC,EGRE_TEC_TOTAL_ESC,EGRE_TEC_HOM_ESC,EGRE_TEC_MUJ_ESC,TITU_TEC_TOTAL_ESC,TITU_TEC_HOM_ESC,TITU_TEC_MUJ_ESC,DOC_TEC_TOTAL_ESC,DOC_TEC_HOMBRES_ESC,DOC_TEC_MUJERES_ESC,ESC_LIC_ESC,ALUMNOS_LIC_ESC,LIC_HOM_ESC,LIC_MUJ_ESC,NI_LIC_TOTAL_ESC,NI_LIC_HOM_ESC,NI_LIC_MUJ_ESC,EGRE_LIC_TOTAL_ESC,EGRE_LIC_HOM_ESC,EGRE_LIC_MUJ_ESC,TITU_LIC_TOTAL_ESC,TITU_LIC_HOM_ESC,TITU_LIC_MUJ_ESC,DOC_LIC_TOTAL_ESC,DOC_LIC_HOMBRES_ESC,DOC_LIC_MUJERES_ESC,ESC_NORMAL_ESC,ALUMNOS_LIC_ESC_NORMAL,NORMAL_HOM_ESC,NORMAL_MUJ_ESC,NI_NORMAL_TOTAL_ESC,NI_NORMAL_HOM_ESC,NI_NORMAL_MUJ_ESC,EGRE_NORMAL_TOTAL_ESC,EGRE_NORMAL_HOM_ESC,EGRE_NORMAL_MUJ_ESC,TITU_NORMAL_TOTAL_ESC,TITU_NORMAL_HOM_ESC,TITU_NORMAL_MUJ_ESC,DOC_NORMAL_TOTAL_ESC,DOC_NORMAL_HOMBRES_ESC,DOC_NORMAL_MUJERES_ESC,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC,DOC_POS_TOTAL_ESC,DOC_POS_HOMBRES_ESC,DOC_POS_MUJERES_ESC
5,COAHUILA DE ZARAGOZA,37,VILLA UNI”N,1,VILLA UNI”N,05MSU0049C,UNIVERSIDAD CNCI CAMPUS SALTILLO,05SSU0016F,UNIVERSIDAD A DISTANCIA EXTENSION VILLA UNION,2,PRIVADO,4,SUBSIDIO,CALLE RIVAPALACIO 104 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0122V,ESCUELA MUNICIPAL DE DANZA CONTEMPOR¡NEA DE TORRE”N,05SSU0021R,ESCUELA MUNICIPAL DE DANZA CONTEMPOR¡NEA DE TORRE”N,2,PRIVADO,4,SUBSIDIO,CALLE IGNACIO ZARAGOZA 40,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,7,17,13,3,10,3,1,2,0,0,0,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,18,MONCLOVA,1,MONCLOVA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0001S,ESCUELA DE PSICOLOGIA,1,P⁄BLICO,3,AUT”NOMO,CALLE CARRETERA 57 KILOMETRO 5 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204,45,159,49,11,38,8,3,5,26,4,22,20,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0002R,ESCUELA DE CIENCIAS SOCIALES,1,P⁄BLICO,3,AUT”NOMO,CALLE BENITO JU¡REZ 139,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,42,54,15,8,7,18,7,11,4,2,2,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,3,2,1
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0004P,CENTRO DE INVESTIGACIONES SOCIOECONOMICAS,1,P⁄BLICO,3,AUT”NOMO,AVENIDA MAGISTERIO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,8,6,2,4,1,0,1,4,2,2,11,8,3
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0005O,ESCUELA DE SISTEMAS,1,P⁄BLICO,3,AUT”NOMO,CALLE BRAULIO HERN¡NDEZ AGUIRRE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393,267,126,121,80,41,57,36,21,57,36,21,60,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,25,PIEDRAS NEGRAS,1,PIEDRAS NEGRAS,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0006N,ESCUELA DE CIENCIAS DE LA SALUD,1,P⁄BLICO,3,AUT”NOMO,CALLE DE LA SALUD 714 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,452,103,349,105,23,82,68,15,53,22,3,19,17,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,25,PIEDRAS NEGRAS,1,PIEDRAS NEGRAS,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0007M,ESCUELA DE MEDICINA,1,P⁄BLICO,3,AUT”NOMO,CALLE DE LA SALUD  714,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397,178,219,60,20,40,39,22,17,10,7,3,40,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0008L,CENTRO DE ESTUDIOS E INVESTIGACIONES INTERDISCIPLINARIOS,1,P⁄BLICO,3,AUT”NOMO,CALLE PROLONGACI”N DAVID BERLANGA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,8,7,12,5,7,47,17,30,10,4,6,8,4,4
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0009K,ESCUELA DE ARTES,1,P⁄BLICO,3,AUT”NOMO,PROLONGACI”N COMONFORT 721,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,18,32,13,5,8,10,1,9,0,0,0,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,32,SAN JUAN DE SABINAS,14,NUEVA ROSITA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0010Z,CENTRO DE INVESTIGACI”N EN GEOCIENCIAS APLICADAS,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD SIMON BOLIVAR 303,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,17,5,12,9,3,0,0,0,0,0,0,9,8,1
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0011Z,INSTITUTO DE INVESTIGACIONES JURIDICAS ACADEMIA INTERAMERICANA DE DERECHOS HUMANOS,1,P⁄BLICO,3,AUT”NOMO,CALLE BENITO JU¡REZ 109,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,49,76,110,43,67,8,2,6,0,0,0,18,11,7
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0050A,ESCUELA DE PSICOLOGIA,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD REVOLUCI”N 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340,83,257,98,26,72,0,0,0,0,0,0,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0051Z,FACULTAD DE CIENCIAS FISICO MATEMATICAS,1,P⁄BLICO,3,AUT”NOMO,AVENIDA MAGISTERIO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,129,77,70,44,26,25,8,17,9,6,3,32,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,0,0,0,0,0,0,1,1,0,6,3,3
5,COAHUILA DE ZARAGOZA,2,ACU—A,1,CIUDAD ACU—A,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0052Z,"ESCUELA DE SISTEMAS ""PROF. MARCIAL RUIZ VARGAS""",1,P⁄BLICO,3,AUT”NOMO,CALLE REAL DE CATORCE 123,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292,186,106,59,38,21,40,26,14,33,19,14,34,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU0067A,CENTRO DE INVESTIGACIONES EN MATEMATICAS APLICADAS,1,P⁄BLICO,3,AUT”NOMO,AVENIDA MAGISTERIO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10,3,13,10,3,0,0,0,0,0,0,10,5,5
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU1487R,ESCUELA DE LICENCIATURA EN ENFERMERIA,1,P⁄BLICO,3,AUT”NOMO,CALLE MONTE KENIA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,403,83,320,66,15,51,67,13,54,53,11,42,43,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,3,10,0,0,0,16,4,12,0,0,0,9,1,8
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU1695Y,FACULTAD DE MEDICINA,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO MURGUÕA 205,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624,278,346,129,47,82,56,28,28,58,31,27,88,60,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,45,26,15,9,6,13,7,6,10,6,4,6,4,2
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU1697W,"FACULTAD DE CIENCIA, EDUCACI”N Y HUMANIDADES",1,P⁄BLICO,3,AUT”NOMO,AVENIDA MAGISTERIO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247,62,185,85,17,68,55,9,46,63,7,56,36,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,57,69,65,31,34,53,24,29,28,11,17,3,2,1
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2357E,FACULTAD  DE ENFERMERIA DR. SANTIAGO VALDES GALINDO,1,P⁄BLICO,3,AUT”NOMO,CALZADA FRANCISCO I. MADERO 1237,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576,122,454,115,22,93,20,2,18,81,22,59,54,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,6,20,12,2,10,6,1,5,2,0,2,10,5,5
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2358D,FACULTAD DE TRABAJO SOCIAL,1,P⁄BLICO,3,AUT”NOMO,AVENIDA DOCTORA CUQUITA CEPEDA DE DAVILA  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294,38,256,72,15,57,66,6,60,83,5,78,33,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,8,20,0,0,0,5,4,1,0,0,0,5,2,3
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2360S,FACULTAD DE JURISPRUDENCIA,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD VENUSTIANO CARRANZA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,632,246,386,130,56,74,89,43,46,114,46,68,92,62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,46,29,20,15,5,19,11,8,6,4,2,5,3,2
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2361R,FACULTAD DE MEDICINA,1,P⁄BLICO,3,AUT”NOMO,CALLE JUAN E. GARCÕA 700,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,763,387,376,125,55,70,88,49,39,76,39,37,105,77,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,16,41,0,0,0,28,12,16,2,0,2,24,14,10
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0645A,UNIVERSIDAD AUTONOMA AGRARIA ANTONIO NARRO,05USU2362Q,UNIVERSIDAD AUTONOMA AGRARIA ANTONIO NARRO,1,P⁄BLICO,3,AUT”NOMO,CALZADA ANTONIO NARRO 1923,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3319,2063,1256,1009,584,425,361,254,107,357,227,130,472,313,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,88,66,30,15,15,75,43,32,49,23,26,77,61,16
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2363P,FACULTAD DE CONTADURIA Y ADMINISTRACI”N,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD REVOLUCI”N 151,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2887,1165,1722,731,328,403,320,90,230,213,77,136,183,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,57,53,0,0,0,21,11,10,36,22,14,11,7,4
5,COAHUILA DE ZARAGOZA,32,SAN JUAN DE SABINAS,14,NUEVA ROSITA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2364O,ESCUELA SUPERIOR DE INGENIERIA LIC. ADOLFO LOPEZ MATEOS,1,P⁄BLICO,3,AUT”NOMO,AVENIDA ADOLFO LOPEZ MATEOS 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,77,78,25,8,17,55,38,17,70,49,21,25,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,0,0,0,0,0,0,0,0,0,10,7,3
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2365N,FACULTAD DE CIENCIAS QUIMICAS,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD VENUSTIANO CARRANZA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1141,463,678,236,94,142,171,74,97,147,61,86,114,55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128,50,78,46,21,25,36,18,18,14,5,9,51,26,25
5,COAHUILA DE ZARAGOZA,18,MONCLOVA,1,MONCLOVA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2372X,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,1,P⁄BLICO,3,AUT”NOMO,CALLE BARRANQUILLA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,964,751,213,325,268,57,83,64,19,127,102,25,83,57,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,13,3,0,0,0,7,3,4,2,2,0,19,15,4
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2395H,FACULTAD DE PSICOLOGIA,1,P⁄BLICO,3,AUT”NOMO,AVENIDA MAGISTERIO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375,111,264,89,30,59,67,12,55,67,17,50,34,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,7,23,14,4,10,13,3,10,4,2,2,7,2,5
5,COAHUILA DE ZARAGOZA,4,ARTEAGA,1,ARTEAGA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2651H,FACULTAD DE ARQUITECTURA,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD FUNDADORES KM 13 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,586,273,313,75,24,51,63,24,39,84,40,44,76,43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11,17,14,5,9,0,0,0,0,0,0,3,1,2
5,COAHUILA DE ZARAGOZA,4,ARTEAGA,1,ARTEAGA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2652G,FACULTAD DE INGENIERIA,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD FUNDADORES KM 13 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,974,796,178,152,115,37,226,201,25,117,102,15,75,57,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,33,12,3,2,1,37,28,9,5,5,0,16,13,3
5,COAHUILA DE ZARAGOZA,30,SALTILLO,1,SALTILLO,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2653F,FACULTAD DE ECONOMIA,1,P⁄BLICO,3,AUT”NOMO,AVENIDA MAGISTERIO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,72,81,46,22,24,17,9,8,24,10,14,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU2787V,FACULTAD DE ECONOMIA Y MERCADOTECNIA,1,P⁄BLICO,3,AUT”NOMO,CALLE BRAULIO HERN¡NDEZ AGUIRRE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391,182,209,106,50,56,60,31,29,52,27,25,43,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,11,8,13,8,5,7,4,3,3,2,1,6,2,4
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU3483I,ESCUELA DE ARQUITECTURA,1,P⁄BLICO,3,AUT”NOMO,CALLE BRAULIO HERN¡NDEZ AGUIRRE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337,151,186,87,44,43,25,7,18,26,15,11,54,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU3484H,ESCUELA DE CIENCIAS DE LA COMUNIDAD,1,P⁄BLICO,3,AUT”NOMO,CALLE BRAULIO HERN¡NDEZ AGUIRRE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,658,111,547,149,32,117,140,21,119,19,2,17,42,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU3981F,FACULTAD DE INGENIERIA CIVIL,1,P⁄BLICO,3,AUT”NOMO,CALLE BRAULIO HERN¡NDEZ AGUIRRE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406,319,87,74,54,20,70,45,25,52,44,8,34,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,45,17,20,15,5,7,6,1,9,7,2,8,8,0
5,COAHUILA DE ZARAGOZA,4,ARTEAGA,1,ARTEAGA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU3988Z,FACULTAD DE SISTEMAS,1,P⁄BLICO,3,AUT”NOMO,BOULEVARD FUNDADORES KM 13 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1073,778,295,244,178,66,126,79,47,128,81,47,144,96,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,2,0,0,0,3,2,1,1,1,0,14,9,5
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU3989Y,FACULTAD DE CIENCIAS BIOLOGICAS,1,P⁄BLICO,3,AUT”NOMO,CALLE BRAULIO HERN¡NDEZ AGUIRRE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,761,292,469,128,54,74,93,33,60,85,31,54,51,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,13,0,0,0,10,2,8,4,2,2,6,2,4
5,COAHUILA DE ZARAGOZA,18,MONCLOVA,1,MONCLOVA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU4003R,FACULTAD DE CONTADURIA Y ADMINISTRACION,1,P⁄BLICO,3,AUT”NOMO,CALLE CARRETERA 57 KILOMETRO 4.5 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1435,388,1047,268,62,206,226,46,180,238,53,185,86,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,31,36,16,9,7,31,13,18,10,6,4,15,15,0
5,COAHUILA DE ZARAGOZA,18,MONCLOVA,1,MONCLOVA,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU4004Q,FACULTAD DE METALURGIA,1,P⁄BLICO,3,AUT”NOMO,CALLE CARRETERA 57 KILOMETRO 5 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357,216,141,87,52,35,75,41,34,68,33,35,33,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,6,7,0,0,0,14,8,6,0,0,0,8,6,2
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU4080W,FACULTAD DE ODONTOLOGIA,1,P⁄BLICO,3,AUT”NOMO,AVENIDA BENITO JU¡REZ 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424,126,298,99,27,72,50,9,41,36,14,22,68,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,23,38,0,0,0,30,13,17,37,16,21,10,6,4
5,COAHUILA DE ZARAGOZA,35,TORRE”N,1,TORRE”N,05MSU0010R,RECTORIA DE LA UNIVERSIDAD AUTONOMA DE COAHUILA,05USU4201R,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,1,P⁄BLICO,3,AUT”NOMO,CALLE BRAULIO HERN¡NDEZ AGUIRRE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426,391,35,74,69,5,22,20,2,25,23,2,46,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,23,4,8,8,0,5,5,0,0,0,0,12,10,2
